Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0007419			SS50377_24122
OG0007420			SS50377_24123
OG0007421			SS50377_24125
OG0007422			SS50377_24126
OG0007423			SS50377_24127
OG0007424			SS50377_24128
OG0007425			SS50377_24129
OG0007426			SS50377_24130
OG0007427			SS50377_24137
OG0007428			SS50377_24138
OG0007429			SS50377_24139
OG0007430			SS50377_24140
OG0007431			SS50377_24143
OG0007432			SS50377_24149
OG0007433			SS50377_24150
OG0007434			SS50377_24153
OG0007435			SS50377_24158
OG0007436			SS50377_24167
OG0007437			SS50377_24169
OG0007438			SS50377_24192
OG0007439			SS50377_24194
OG0007440			SS50377_24196
OG0007441			SS50377_24204
OG0007442			SS50377_24205
OG0007443			SS50377_24206
OG0007444			SS50377_24208
OG0007445			SS50377_24209
OG0007446			SS50377_24210
OG0007447			SS50377_24222
OG0007448			SS50377_24250
OG0007449			SS50377_24257
OG0007450			SS50377_24263
OG0007451			SS50377_24269
OG0007452			SS50377_24274
OG0007453			SS50377_24275
OG0007454			SS50377_24277
OG0007455			SS50377_24278
OG0007456			SS50377_24279
OG0007457			SS50377_24282
OG0007458			SS50377_24285
OG0007459			SS50377_24287
OG0007460			SS50377_24292
OG0007461			SS50377_24295
OG0007462			SS50377_24296
OG0007463			SS50377_24299
OG0007464			SS50377_24300
OG0007465			SS50377_24301
OG0007466			SS50377_24302
OG0007467			SS50377_24304
OG0007468			SS50377_24312
OG0007469			SS50377_24320
OG0007470			SS50377_24321
OG0007471			SS50377_24322
OG0007472			SS50377_24323
OG0007473			SS50377_24324
OG0007474			SS50377_24328
OG0007475			SS50377_24330
OG0007476			SS50377_24334
OG0007477			SS50377_24336
OG0007478			SS50377_24340
OG0007479			SS50377_24341
OG0007480			SS50377_24345
OG0007481			SS50377_24346
OG0007482			SS50377_24348
OG0007483			SS50377_24350
OG0007484			SS50377_24352
OG0007485			SS50377_24356
OG0007486			SS50377_24357
OG0007487			SS50377_24360
OG0007488			SS50377_24361
OG0007489			SS50377_24362
OG0007490			SS50377_24364
OG0007491			SS50377_24365
OG0007492			SS50377_24366
OG0007493			SS50377_24368
OG0007494			SS50377_24370
OG0007495			SS50377_24371
OG0007496			SS50377_24374
OG0007497			SS50377_24375
OG0007498			SS50377_24377
OG0007499			SS50377_24379
OG0007500			SS50377_24385
OG0007501			SS50377_24387
OG0007502			SS50377_24388
OG0007503			SS50377_24389
OG0007504			SS50377_24391
OG0007505			SS50377_24397
OG0007506			SS50377_24398
OG0007507			SS50377_24400
OG0007508			SS50377_24402
OG0007509			SS50377_24407
OG0007510			SS50377_24408
OG0007511			SS50377_24413
OG0007512			SS50377_24414
OG0007513			SS50377_24415
OG0007514			SS50377_24416
OG0007515			SS50377_24417
OG0007516			SS50377_24418
OG0007517			SS50377_24421
OG0007518			SS50377_24423
OG0007519			SS50377_24428
OG0007520			SS50377_24429
OG0007521			SS50377_24430
OG0007522			SS50377_24432
OG0007523			SS50377_24434
OG0007524			SS50377_24435
OG0007525			SS50377_24436
OG0007526			SS50377_24437
OG0007527			SS50377_24442
OG0007528			SS50377_24443
OG0007529			SS50377_24447
OG0007530			SS50377_24452
OG0007531			SS50377_24453
OG0007532			SS50377_24454
OG0007533			SS50377_24455
OG0007534			SS50377_24456
OG0007535			SS50377_24463
OG0007536			SS50377_24464
OG0007537			SS50377_24465
OG0007538			SS50377_24466
OG0007539			SS50377_24468
OG0007540			SS50377_24470
OG0007541			SS50377_24472
OG0007542			SS50377_24473
OG0007543			SS50377_24476
OG0007544			SS50377_24477
OG0007545			SS50377_24478
OG0007546			SS50377_24480
OG0007547			SS50377_24481
OG0007548			SS50377_24485
OG0007549			SS50377_24487
OG0007550			SS50377_24488
OG0007551			SS50377_24489
OG0007552			SS50377_24490
OG0007553			SS50377_24492
OG0007554			SS50377_24493
OG0007555			SS50377_24495
OG0007556			SS50377_24496
OG0007557			SS50377_24497
OG0007558			SS50377_24504
OG0007559			SS50377_24505
OG0007560			SS50377_24507
OG0007561			SS50377_24511
OG0007562			SS50377_24513
OG0007563			SS50377_24514
OG0007564			SS50377_24515
OG0007565			SS50377_24517
OG0007566			SS50377_24519
OG0007567			SS50377_24522
OG0007568			SS50377_24523
OG0007569			SS50377_24524
OG0007570			SS50377_24526
OG0007571			SS50377_24527
OG0007572			SS50377_24529
OG0007573			SS50377_24532
OG0007574			SS50377_24533
OG0007575			SS50377_24534
OG0007576			SS50377_24535
OG0007577			SS50377_24540
OG0007578			SS50377_24541
OG0007579			SS50377_24542
OG0007580			SS50377_24547
OG0007581			SS50377_24552
OG0007582			SS50377_24553
OG0007583			SS50377_24562
OG0007584			SS50377_24566
OG0007585			SS50377_24567
OG0007586			SS50377_24568
OG0007587			SS50377_24570
OG0007588			SS50377_24571
OG0007589			SS50377_24572
OG0007590			SS50377_24575
OG0007591			SS50377_24577
OG0007592			SS50377_24579
OG0007593			SS50377_24582
OG0007594			SS50377_24585
OG0007595			SS50377_24587
OG0007596			SS50377_24588
OG0007597			SS50377_24589
OG0007598			SS50377_24590
OG0007599			SS50377_24592
OG0007600			SS50377_24594
OG0007601			SS50377_24595
OG0007602			SS50377_24596
OG0007603			SS50377_24597
OG0007604			SS50377_24599
OG0007605			SS50377_24600
OG0007606			SS50377_24601
OG0007607			SS50377_24602
OG0007608			SS50377_24603
OG0007609			SS50377_24604
OG0007610			SS50377_24605
OG0007611			SS50377_24606
OG0007612			SS50377_24607
OG0007613			SS50377_24609
OG0007614			SS50377_24615
OG0007615			SS50377_24616
OG0007616			SS50377_24618
OG0007617			SS50377_24624
OG0007618			SS50377_24625
OG0007619			SS50377_24627
OG0007620			SS50377_24628
OG0007621			SS50377_24629
OG0007622			SS50377_24630
OG0007623			SS50377_24631
OG0007624			SS50377_24632
OG0007625			SS50377_24636
OG0007626			SS50377_24637
OG0007627			SS50377_24639
OG0007628			SS50377_24641
OG0007629			SS50377_24642
OG0007630			SS50377_24647
OG0007631			SS50377_24653
OG0007632			SS50377_24655
OG0007633			SS50377_24660
OG0007634			SS50377_24663
OG0007635			SS50377_24670
OG0007636			SS50377_24672
OG0007637			SS50377_24674
OG0007638			SS50377_24680
OG0007639			SS50377_24682
OG0007640			SS50377_24684
OG0007641			SS50377_24685
OG0007642			SS50377_24686
OG0007643			SS50377_24687
OG0007644			SS50377_24688
OG0007645			SS50377_24690
OG0007646			SS50377_24691
OG0007647			SS50377_24693
OG0007648			SS50377_24694
OG0007649			SS50377_24695
OG0007650			SS50377_24698
OG0007651			SS50377_24700
OG0007652			SS50377_24702
OG0007653			SS50377_24704
OG0007654			SS50377_24706
OG0007655			SS50377_24711
OG0007656			SS50377_24712
OG0007657			SS50377_24713
OG0007658			SS50377_24715
OG0007659			SS50377_24720
OG0007660			SS50377_24722
OG0007661			SS50377_24723
OG0007662			SS50377_24724
OG0007663			SS50377_24725
OG0007664			SS50377_24727
OG0007665			SS50377_24728
OG0007666			SS50377_24730
OG0007667			SS50377_24731
OG0007668			SS50377_24732
OG0007669			SS50377_24739
OG0007670			SS50377_24740
OG0007671			SS50377_24741
OG0007672			SS50377_24742
OG0007673			SS50377_24744
OG0007674			SS50377_24745
OG0007675			SS50377_24747
OG0007676			SS50377_24748
OG0007677			SS50377_24750
OG0007678			SS50377_24757
OG0007679			SS50377_24758
OG0007680			SS50377_24760
OG0007681			SS50377_24762
OG0007682			SS50377_24767
OG0007683			SS50377_24768
OG0007684			SS50377_24770
OG0007685			SS50377_24771
OG0007686			SS50377_24772
OG0007687			SS50377_24773
OG0007688			SS50377_24776
OG0007689			SS50377_24789
OG0007690			SS50377_24790
OG0007691			SS50377_24797
OG0007692			SS50377_24809
OG0007693			SS50377_24815
OG0007694			SS50377_24817
OG0007695			SS50377_24819
OG0007696			SS50377_24824
OG0007697			SS50377_24832
OG0007698			SS50377_24833
OG0007699			SS50377_24834
OG0007700			SS50377_24835
OG0007701			SS50377_24836
OG0007702			SS50377_24838
OG0007703			SS50377_24839
OG0007704			SS50377_24851
OG0007705			SS50377_24852
OG0007706			SS50377_24854
OG0007707			SS50377_24857
OG0007708			SS50377_24858
OG0007709			SS50377_24863
OG0007710			SS50377_24864
OG0007711			SS50377_24870
OG0007712			SS50377_24872
OG0007713			SS50377_24879
OG0007714			SS50377_24881
OG0007715			SS50377_24886
OG0007716			SS50377_24887
OG0007717			SS50377_24890
OG0007718			SS50377_24893
OG0007719			SS50377_24894
OG0007720			SS50377_24895
OG0007721			SS50377_24896
OG0007722			SS50377_24899
OG0007723			SS50377_24900
OG0007724			SS50377_24901
OG0007725			SS50377_24902
OG0007726			SS50377_24903
OG0007727			SS50377_24904
OG0007728			SS50377_24907
OG0007729			SS50377_24911
OG0007730			SS50377_24912
OG0007731			SS50377_24916
OG0007732			SS50377_24919
OG0007733			SS50377_24920
OG0007734			SS50377_24921
OG0007735			SS50377_24923
OG0007736			SS50377_24924
OG0007737			SS50377_24928
OG0007738			SS50377_24931
OG0007739			SS50377_24933
OG0007740			SS50377_24935
OG0007741			SS50377_24936
OG0007742			SS50377_24941
OG0007743			SS50377_24942
OG0007744			SS50377_24943
OG0007745			SS50377_24950
OG0007746			SS50377_24953
OG0007747			SS50377_24954
OG0007748			SS50377_24955
OG0007749			SS50377_24956
OG0007750			SS50377_24957
OG0007751			SS50377_24990
OG0007752			SS50377_24991
OG0007753			SS50377_25012
OG0007754			SS50377_25017
OG0007755			SS50377_25021
OG0007756			SS50377_25022
OG0007757			SS50377_25024
OG0007758			SS50377_25025
OG0007759			SS50377_25026
OG0007760			SS50377_25027
OG0007761			SS50377_25028
OG0007762			SS50377_25029
OG0007763			SS50377_25031
OG0007764			SS50377_25035
OG0007765			SS50377_25036
OG0007766			SS50377_25037
OG0007767			SS50377_25038
OG0007768			SS50377_25044
OG0007769			SS50377_25046
OG0007770			SS50377_25047
OG0007771			SS50377_25048
OG0007772			SS50377_25049
OG0007773			SS50377_25060
OG0007774			SS50377_25061
OG0007775			SS50377_25063
OG0007776			SS50377_25068
OG0007777			SS50377_25072
OG0007778			SS50377_25080
OG0007779			SS50377_25081
OG0007780			SS50377_25082
OG0007781			SS50377_25083
OG0007782			SS50377_25085
OG0007783			SS50377_25086
OG0007784			SS50377_25087
OG0007785			SS50377_25089
OG0007786			SS50377_25090
OG0007787			SS50377_25091
OG0007788			SS50377_25101
OG0007789			SS50377_25102
OG0007790			SS50377_25104
OG0007791			SS50377_25111
OG0007792			SS50377_25113
OG0007793			SS50377_25115
OG0007794			SS50377_25116
OG0007795			SS50377_25117
OG0007796			SS50377_25123
OG0007797			SS50377_25128
OG0007798			SS50377_25130
OG0007799			SS50377_25131
OG0007800			SS50377_25132
OG0007801			SS50377_25136
OG0007802			SS50377_25142
OG0007803			SS50377_25143
OG0007804			SS50377_25148
OG0007805			SS50377_25149
OG0007806			SS50377_25159
OG0007807			SS50377_25160
OG0007808			SS50377_25161
OG0007809			SS50377_25164
OG0007810			SS50377_25165
OG0007811			SS50377_25167
OG0007812			SS50377_25169
OG0007813			SS50377_25170
OG0007814			SS50377_25171
OG0007815			SS50377_25177
OG0007816			SS50377_25183
OG0007817			SS50377_25184
OG0007818			SS50377_25185
OG0007819			SS50377_25188
OG0007820			SS50377_25195
OG0007821			SS50377_25198
OG0007822			SS50377_25202
OG0007823			SS50377_25203
OG0007824			SS50377_25204
OG0007825			SS50377_25205
OG0007826			SS50377_25208
OG0007827			SS50377_25212
OG0007828			SS50377_25213
OG0007829			SS50377_25216
OG0007830			SS50377_25218
OG0007831			SS50377_25222
OG0007832			SS50377_25225
OG0007833			SS50377_25238
OG0007834			SS50377_25245
OG0007835			SS50377_25246
OG0007836			SS50377_25247
OG0007837			SS50377_25253
OG0007838			SS50377_25258
OG0007839			SS50377_25261
OG0007840			SS50377_25262
OG0007841			SS50377_25263
OG0007842			SS50377_25264
OG0007843			SS50377_25267
OG0007844			SS50377_25270
OG0007845			SS50377_25271
OG0007846			SS50377_25276
OG0007847			SS50377_25277
OG0007848			SS50377_25279
OG0007849			SS50377_25281
OG0007850			SS50377_25282
OG0007851			SS50377_25283
OG0007852			SS50377_25285
OG0007853			SS50377_25286
OG0007854			SS50377_25288
OG0007855			SS50377_25292
OG0007856			SS50377_25293
OG0007857			SS50377_25298
OG0007858			SS50377_25301
OG0007859			SS50377_25302
OG0007860			SS50377_25309
OG0007861			SS50377_25312
OG0007862			SS50377_25316
OG0007863			SS50377_25317
OG0007864			SS50377_25318
OG0007865			SS50377_25319
OG0007866			SS50377_25321
OG0007867			SS50377_25322
OG0007868			SS50377_25328
OG0007869			SS50377_25329
OG0007870			SS50377_25334
OG0007871			SS50377_25336
OG0007872			SS50377_25337
OG0007873			SS50377_25339
OG0007874			SS50377_25340
OG0007875			SS50377_25344
OG0007876			SS50377_25345
OG0007877			SS50377_25346
OG0007878			SS50377_25347
OG0007879			SS50377_25350
OG0007880			SS50377_25352
OG0007881			SS50377_25355
OG0007882			SS50377_25357
OG0007883			SS50377_25358
OG0007884			SS50377_25359
OG0007885			SS50377_25361
OG0007886			SS50377_25363
OG0007887			SS50377_25364
OG0007888			SS50377_25366
OG0007889			SS50377_25373
OG0007890			SS50377_25382
OG0007891			SS50377_25385
OG0007892			SS50377_25386
OG0007893			SS50377_25387
OG0007894			SS50377_25389
OG0007895			SS50377_25390
OG0007896			SS50377_25391
OG0007897			SS50377_25392
OG0007898			SS50377_25393
OG0007899			SS50377_25394
OG0007900			SS50377_25395
OG0007901			SS50377_25396
OG0007902			SS50377_25402
OG0007903			SS50377_25403
OG0007904			SS50377_25404
OG0007905			SS50377_25405
OG0007906			SS50377_25406
OG0007907			SS50377_25407
OG0007908			SS50377_25409
OG0007909			SS50377_25410
OG0007910			SS50377_25412
OG0007911			SS50377_25414
OG0007912			SS50377_25416
OG0007913			SS50377_25418
OG0007914			SS50377_25419
OG0007915			SS50377_25420
OG0007916			SS50377_25423
OG0007917			SS50377_25424
OG0007918			SS50377_25425
OG0007919			SS50377_25429
OG0007920			SS50377_25430
OG0007921			SS50377_25433
OG0007922			SS50377_25434
OG0007923			SS50377_25435
OG0007924			SS50377_25436
OG0007925			SS50377_25439
OG0007926			SS50377_25443
OG0007927			SS50377_25444
OG0007928			SS50377_25446
OG0007929			SS50377_25448
OG0007930			SS50377_25453
OG0007931			SS50377_25454
OG0007932			SS50377_25461
OG0007933			SS50377_25466
OG0007934			SS50377_25468
OG0007935			SS50377_25469
OG0007936			SS50377_25470
OG0007937			SS50377_25473
OG0007938			SS50377_25474
OG0007939			SS50377_25475
OG0007940			SS50377_25478
OG0007941			SS50377_25482
OG0007942			SS50377_25483
OG0007943			SS50377_25484
OG0007944			SS50377_25485
OG0007945			SS50377_25486
OG0007946			SS50377_25487
OG0007947			SS50377_25490
OG0007948			SS50377_25491
OG0007949			SS50377_25493
OG0007950			SS50377_25494
OG0007951			SS50377_25495
OG0007952			SS50377_25496
OG0007953			SS50377_25498
OG0007954			SS50377_25503
OG0007955			SS50377_25504
OG0007956			SS50377_25510
OG0007957			SS50377_25511
OG0007958			SS50377_25513
OG0007959			SS50377_25516
OG0007960			SS50377_25519
OG0007961			SS50377_25520
OG0007962			SS50377_25521
OG0007963			SS50377_25526
OG0007964			SS50377_25528
OG0007965			SS50377_25529
OG0007966			SS50377_25530
OG0007967			SS50377_25531
OG0007968			SS50377_25532
OG0007969			SS50377_25535
OG0007970			SS50377_25536
OG0007971			SS50377_25539
OG0007972			SS50377_25540
OG0007973			SS50377_25541
OG0007974			SS50377_25544
OG0007975			SS50377_25546
OG0007976			SS50377_25547
OG0007977			SS50377_25549
OG0007978			SS50377_25551
OG0007979			SS50377_25552
OG0007980			SS50377_25553
OG0007981			SS50377_25554
OG0007982			SS50377_25557
OG0007983			SS50377_25558
OG0007984			SS50377_25559
OG0007985			SS50377_25560
OG0007986			SS50377_25562
OG0007987			SS50377_25563
OG0007988			SS50377_25567
OG0007989			SS50377_25568
OG0007990			SS50377_25569
OG0007991			SS50377_25570
OG0007992			SS50377_25571
OG0007993			SS50377_25573
OG0007994			SS50377_25574
OG0007995			SS50377_25578
OG0007996			SS50377_25579
OG0007997			SS50377_25581
OG0007998			SS50377_25582
OG0007999			SS50377_25584
OG0008000			SS50377_25585
OG0008001			SS50377_25587
OG0008002			SS50377_25588
OG0008003			SS50377_25591
OG0008004			SS50377_25593
OG0008005			SS50377_25594
OG0008006			SS50377_25597
OG0008007			SS50377_25613
OG0008008			SS50377_25614
OG0008009			SS50377_25615
OG0008010			SS50377_25617
OG0008011			SS50377_25619
OG0008012			SS50377_25621
OG0008013			SS50377_25622
OG0008014			SS50377_25623
OG0008015			SS50377_25624
OG0008016			SS50377_25625
OG0008017			SS50377_25627
OG0008018			SS50377_25628
OG0008019			SS50377_25632
OG0008020			SS50377_25636
OG0008021			SS50377_25645
OG0008022			SS50377_25646
OG0008023			SS50377_25649
OG0008024			SS50377_25650
OG0008025			SS50377_25654
OG0008026			SS50377_25655
OG0008027			SS50377_25656
OG0008028			SS50377_25657
OG0008029			SS50377_25658
OG0008030			SS50377_25661
OG0008031			SS50377_25666
OG0008032			SS50377_25668
OG0008033			SS50377_25669
OG0008034			SS50377_25673
OG0008035			SS50377_25674
OG0008036			SS50377_25675
OG0008037			SS50377_25680
OG0008038			SS50377_25685
OG0008039			SS50377_25692
OG0008040			SS50377_25693
OG0008041			SS50377_25694
OG0008042			SS50377_25695
OG0008043			SS50377_25696
OG0008044			SS50377_25697
OG0008045			SS50377_25699
OG0008046			SS50377_25700
OG0008047			SS50377_25708
OG0008048			SS50377_25711
OG0008049			SS50377_25712
OG0008050			SS50377_25714
OG0008051			SS50377_25715
OG0008052			SS50377_25716
OG0008053			SS50377_25718
OG0008054			SS50377_25720
OG0008055			SS50377_25721
OG0008056			SS50377_25723
OG0008057			SS50377_25724
OG0008058			SS50377_25726
OG0008059			SS50377_25727
OG0008060			SS50377_25728
OG0008061			SS50377_25729
OG0008062			SS50377_25731
OG0008063			SS50377_25732
OG0008064			SS50377_25746
OG0008065			SS50377_25747
OG0008066			SS50377_25753
OG0008067			SS50377_25754
OG0008068			SS50377_25758
OG0008069			SS50377_25759
OG0008070			SS50377_25760
OG0008071			SS50377_25764
OG0008072			SS50377_25767
OG0008073			SS50377_25768
OG0008074			SS50377_25769
OG0008075			SS50377_25772
OG0008076			SS50377_25773
OG0008077			SS50377_25775
OG0008078			SS50377_25776
OG0008079			SS50377_25777
OG0008080			SS50377_25778
OG0008081			SS50377_25779
OG0008082			SS50377_25784
OG0008083			SS50377_25785
OG0008084			SS50377_25791
OG0008085			SS50377_25795
OG0008086			SS50377_25796
OG0008087			SS50377_25809
OG0008088			SS50377_25810
OG0008089			SS50377_25812
OG0008090			SS50377_25815
OG0008091			SS50377_25816
OG0008092			SS50377_25819
OG0008093			SS50377_25820
OG0008094			SS50377_25821
OG0008095			SS50377_25822
OG0008096			SS50377_25823
OG0008097			SS50377_25824
OG0008098			SS50377_25826
OG0008099			SS50377_25827
OG0008100			SS50377_25848
OG0008101			SS50377_25850
OG0008102			SS50377_25851
OG0008103			SS50377_25865
OG0008104			SS50377_25870
OG0008105			SS50377_25872
OG0008106			SS50377_25878
OG0008107			SS50377_25879
OG0008108			SS50377_25880
OG0008109			SS50377_25890
OG0008110			SS50377_25892
OG0008111			SS50377_25904
OG0008112			SS50377_25910
OG0008113			SS50377_25934
OG0008114			SS50377_25938
OG0008115			SS50377_25939
OG0008116			SS50377_25951
OG0008117			SS50377_25954
OG0008118			SS50377_25965
OG0008119			SS50377_25966
OG0008120			SS50377_25967
OG0008121			SS50377_25968
OG0008122			SS50377_25976
OG0008123			SS50377_25981
OG0008124			SS50377_25982
OG0008125			SS50377_25986
OG0008126			SS50377_25987
OG0008127			SS50377_25991
OG0008128			SS50377_25992
OG0008129			SS50377_26000
OG0008130			SS50377_26001
OG0008131			SS50377_26002
OG0008132			SS50377_26003
OG0008133			SS50377_26004
OG0008134			SS50377_26006
OG0008135			SS50377_26009
OG0008136			SS50377_26020
OG0008137			SS50377_26026
OG0008138			SS50377_26027
OG0008139			SS50377_26029
OG0008140			SS50377_26030
OG0008141			SS50377_26032
OG0008142			SS50377_26036
OG0008143			SS50377_26037
OG0008144			SS50377_26039
OG0008145			SS50377_26044
OG0008146			SS50377_26048
OG0008147			SS50377_26050
OG0008148			SS50377_26075
OG0008149			SS50377_26088
OG0008150			SS50377_26089
OG0008151			SS50377_26095
OG0008152			SS50377_26100
OG0008153			SS50377_26103
OG0008154			SS50377_26104
OG0008155			SS50377_26114
OG0008156			SS50377_26116
OG0008157			SS50377_26118
OG0008158			SS50377_26121
OG0008159			SS50377_26123
OG0008160			SS50377_26125
OG0008161			SS50377_26130
OG0008162			SS50377_26131
OG0008163			SS50377_26132
OG0008164			SS50377_26133
OG0008165			SS50377_26136
OG0008166			SS50377_26138
OG0008167			SS50377_26139
OG0008168			SS50377_26140
OG0008169			SS50377_26145
OG0008170			SS50377_26146
OG0008171			SS50377_26147
OG0008172			SS50377_26149
OG0008173			SS50377_26152
OG0008174			SS50377_26153
OG0008175			SS50377_26156
OG0008176			SS50377_26158
OG0008177			SS50377_26159
OG0008178			SS50377_26160
OG0008179			SS50377_26161
OG0008180			SS50377_26162
OG0008181			SS50377_26163
OG0008182			SS50377_26166
OG0008183			SS50377_26167
OG0008184			SS50377_26168
OG0008185			SS50377_26169
OG0008186			SS50377_26174
OG0008187			SS50377_26178
OG0008188			SS50377_26207
OG0008189			SS50377_26208
OG0008190			SS50377_26209
OG0008191			SS50377_26210
OG0008192			SS50377_26216
OG0008193			SS50377_26217
OG0008194			SS50377_26218
OG0008195			SS50377_26219
OG0008196			SS50377_26224
OG0008197			SS50377_26234
OG0008198			SS50377_26239
OG0008199			SS50377_26242
OG0008200			SS50377_26243
OG0008201			SS50377_26244
OG0008202			SS50377_26253
OG0008203			SS50377_26255
OG0008204			SS50377_26272
OG0008205			SS50377_26273
OG0008206			SS50377_26284
OG0008207			SS50377_26293
OG0008208			SS50377_26299
OG0008209			SS50377_26306
OG0008210			SS50377_26307
OG0008211			SS50377_26310
OG0008212			SS50377_26311
OG0008213			SS50377_26312
OG0008214			SS50377_26313
OG0008215			SS50377_26314
OG0008216			SS50377_26315
OG0008217			SS50377_26317
OG0008218			SS50377_26320
OG0008219			SS50377_26323
OG0008220			SS50377_26326
OG0008221			SS50377_26333
OG0008222			SS50377_26335
OG0008223			SS50377_26339
OG0008224			SS50377_26340
OG0008225			SS50377_26343
OG0008226			SS50377_26344
OG0008227			SS50377_26345
OG0008228			SS50377_26346
OG0008229			SS50377_26348
OG0008230			SS50377_26349
OG0008231			SS50377_26350
OG0008232			SS50377_26351
OG0008233			SS50377_26352
OG0008234			SS50377_26356
OG0008235			SS50377_26357
OG0008236			SS50377_26358
OG0008237			SS50377_26359
OG0008238			SS50377_26363
OG0008239			SS50377_26364
OG0008240			SS50377_26367
OG0008241			SS50377_26374
OG0008242			SS50377_26375
OG0008243			SS50377_26377
OG0008244			SS50377_26378
OG0008245			SS50377_26379
OG0008246			SS50377_26380
OG0008247			SS50377_26382
OG0008248			SS50377_26383
OG0008249			SS50377_26384
OG0008250			SS50377_26387
OG0008251			SS50377_26389
OG0008252			SS50377_26391
OG0008253			SS50377_26395
OG0008254			SS50377_26396
OG0008255			SS50377_26399
OG0008256			SS50377_26406
OG0008257			SS50377_26408
OG0008258			SS50377_26409
OG0008259			SS50377_26410
OG0008260			SS50377_26411
OG0008261			SS50377_26414
OG0008262			SS50377_26420
OG0008263			SS50377_26431
OG0008264			SS50377_26441
OG0008265			SS50377_26442
OG0008266			SS50377_26443
OG0008267			SS50377_26449
OG0008268			SS50377_26450
OG0008269			SS50377_26461
OG0008270			SS50377_26464
OG0008271			SS50377_26465
OG0008272			SS50377_26467
OG0008273			SS50377_26469
OG0008274			SS50377_26470
OG0008275			SS50377_26474
OG0008276			SS50377_26476
OG0008277			SS50377_26477
OG0008278			SS50377_26483
OG0008279			SS50377_26484
OG0008280			SS50377_26485
OG0008281			SS50377_26487
OG0008282			SS50377_26489
OG0008283			SS50377_26491
OG0008284			SS50377_26496
OG0008285			SS50377_26497
OG0008286			SS50377_26500
OG0008287			SS50377_26501
OG0008288			SS50377_26503
OG0008289			SS50377_26504
OG0008290			SS50377_26505
OG0008291			SS50377_26507
OG0008292			SS50377_26508
OG0008293			SS50377_26509
OG0008294			SS50377_26511
OG0008295			SS50377_26512
OG0008296			SS50377_26513
OG0008297			SS50377_26514
OG0008298			SS50377_26518
OG0008299			SS50377_26521
OG0008300			SS50377_26525
OG0008301			SS50377_26526
OG0008302			SS50377_26527
OG0008303			SS50377_26528
OG0008304			SS50377_26529
OG0008305			SS50377_26532
OG0008306			SS50377_26535
OG0008307			SS50377_26536
OG0008308			SS50377_26541
OG0008309			SS50377_26543
OG0008310			SS50377_26544
OG0008311			SS50377_26545
OG0008312			SS50377_26546
OG0008313			SS50377_26548
OG0008314			SS50377_26553
OG0008315			SS50377_26555
OG0008316			SS50377_26556
OG0008317			SS50377_26558
OG0008318			SS50377_26560
OG0008319			SS50377_26563
OG0008320			SS50377_26564
OG0008321			SS50377_26566
OG0008322			SS50377_26569
OG0008323			SS50377_26570
OG0008324			SS50377_26571
OG0008325			SS50377_26573
OG0008326			SS50377_26574
OG0008327			SS50377_26576
OG0008328			SS50377_26579
OG0008329			SS50377_26581
OG0008330			SS50377_26582
OG0008331			SS50377_26585
OG0008332			SS50377_26588
OG0008333			SS50377_26590
OG0008334			SS50377_26591
OG0008335			SS50377_26592
OG0008336			SS50377_26593
OG0008337			SS50377_26595
OG0008338			SS50377_26598
OG0008339			SS50377_26600
OG0008340			SS50377_26603
OG0008341			SS50377_26604
OG0008342			SS50377_26607
OG0008343			SS50377_26609
OG0008344			SS50377_26610
OG0008345			SS50377_26612
OG0008346			SS50377_26613
OG0008347			SS50377_26622
OG0008348			SS50377_26623
OG0008349			SS50377_26624
OG0008350			SS50377_26642
OG0008351			SS50377_26646
OG0008352			SS50377_26653
OG0008353			SS50377_26657
OG0008354			SS50377_26658
OG0008355			SS50377_26659
OG0008356			SS50377_26668
OG0008357			SS50377_26669
OG0008358			SS50377_26672
OG0008359			SS50377_26674
OG0008360			SS50377_26676
OG0008361			SS50377_26678
OG0008362			SS50377_26679
OG0008363			SS50377_26680
OG0008364			SS50377_26681
OG0008365			SS50377_26683
OG0008366			SS50377_26684
OG0008367			SS50377_26685
OG0008368			SS50377_26689
OG0008369			SS50377_26690
OG0008370			SS50377_26692
OG0008371			SS50377_26694
OG0008372			SS50377_26695
OG0008373			SS50377_26696
OG0008374			SS50377_26698
OG0008375			SS50377_26700
OG0008376			SS50377_26703
OG0008377			SS50377_26704
OG0008378			SS50377_26706
OG0008379			SS50377_26707
OG0008380			SS50377_26710
OG0008381			SS50377_26713
OG0008382			SS50377_26715
OG0008383			SS50377_26716
OG0008384			SS50377_26717
OG0008385			SS50377_26718
OG0008386			SS50377_26720
OG0008387			SS50377_26721
OG0008388			SS50377_26722
OG0008389			SS50377_26723
OG0008390			SS50377_26724
OG0008391			SS50377_26725
OG0008392			SS50377_26726
OG0008393			SS50377_26727
OG0008394			SS50377_26730
OG0008395			SS50377_26732
OG0008396			SS50377_26733
OG0008397			SS50377_26735
OG0008398			SS50377_26736
OG0008399			SS50377_26737
OG0008400			SS50377_26738
OG0008401			SS50377_26739
OG0008402			SS50377_26741
OG0008403			SS50377_26744
OG0008404			SS50377_26745
OG0008405			SS50377_26747
OG0008406			SS50377_26750
OG0008407			SS50377_26754
OG0008408			SS50377_26755
OG0008409			SS50377_26756
OG0008410			SS50377_26758
OG0008411			SS50377_26760
OG0008412			SS50377_26762
OG0008413			SS50377_26763
OG0008414			SS50377_26764
OG0008415			SS50377_26765
