Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0007227			KAH0573226.1
OG0007228			KAH0573227.1
OG0007229			KAH0573230.1
OG0007230			KAH0573232.1
OG0007231			KAH0573235.1
OG0007232			KAH0573237.1
OG0007233			KAH0573238.1
OG0007234			KAH0573239.1
OG0007235			KAH0573241.1
OG0007236			KAH0573243.1
OG0007237			KAH0573244.1
OG0007238			KAH0573246.1
OG0007239			KAH0573253.1
OG0007240			KAH0573262.1
OG0007241			KAH0573265.1
OG0007242			KAH0573266.1
OG0007243			KAH0573267.1
OG0007244			KAH0573269.1
OG0007245			KAH0573270.1
OG0007246			KAH0573271.1
OG0007247			KAH0573272.1
OG0007248			KAH0573273.1
OG0007249			KAH0573274.1
OG0007250			KAH0573275.1
OG0007251			KAH0573276.1
OG0007252			KAH0573282.1
OG0007253			KAH0573283.1
OG0007254			KAH0573284.1
OG0007255			KAH0573285.1
OG0007256			KAH0573286.1
OG0007257			KAH0573287.1
OG0007258			KAH0573289.1
OG0007259			KAH0573290.1
OG0007260			KAH0573292.1
OG0007261			KAH0573294.1
OG0007262			KAH0573296.1
OG0007263			KAH0573298.1
OG0007264			KAH0573299.1
OG0007265			KAH0573300.1
OG0007266			KAH0573303.1
OG0007267			KAH0573304.1
OG0007268			KAH0573305.1
OG0007269			KAH0573309.1
OG0007270			KAH0573310.1
OG0007271			KAH0573313.1
OG0007272			KAH0573314.1
OG0007273			KAH0573315.1
OG0007274			KAH0573316.1
OG0007275			KAH0573319.1
OG0007276			KAH0573323.1
OG0007277			KAH0573324.1
OG0007278			KAH0573326.1
OG0007279			KAH0573328.1
OG0007280			KAH0573333.1
OG0007281			KAH0573334.1
OG0007282			KAH0573341.1
OG0007283			KAH0573346.1
OG0007284			KAH0573348.1
OG0007285			KAH0573349.1
OG0007286			KAH0573350.1
OG0007287			KAH0573353.1
OG0007288			KAH0573354.1
OG0007289			KAH0573355.1
OG0007290			KAH0573358.1
OG0007291			KAH0573362.1
OG0007292			KAH0573363.1
OG0007293			KAH0573364.1
OG0007294			KAH0573365.1
OG0007295			KAH0573366.1
OG0007296			KAH0573367.1
OG0007297			KAH0573370.1
OG0007298			KAH0573371.1
OG0007299			KAH0573373.1
OG0007300			KAH0573374.1
OG0007301			KAH0573375.1
OG0007302			KAH0573376.1
OG0007303			KAH0573378.1
OG0007304			KAH0573383.1
OG0007305			KAH0573384.1
OG0007306			KAH0573390.1
OG0007307			KAH0573391.1
OG0007308			KAH0573393.1
OG0007309			KAH0573396.1
OG0007310			KAH0573399.1
OG0007311			KAH0573400.1
OG0007312			KAH0573401.1
OG0007313			KAH0573406.1
OG0007314			KAH0573408.1
OG0007315			KAH0573409.1
OG0007316			KAH0573410.1
OG0007317			KAH0573411.1
OG0007318			KAH0573412.1
OG0007319			KAH0573415.1
OG0007320			KAH0573416.1
OG0007321			KAH0573419.1
OG0007322			KAH0573420.1
OG0007323			KAH0573421.1
OG0007324			KAH0573424.1
OG0007325			KAH0573426.1
OG0007326			KAH0573427.1
OG0007327			KAH0573429.1
OG0007328			KAH0573431.1
OG0007329			KAH0573432.1
OG0007330			KAH0573433.1
OG0007331			KAH0573434.1
OG0007332			KAH0573437.1
OG0007333			KAH0573438.1
OG0007334			KAH0573439.1
OG0007335			KAH0573440.1
OG0007336			KAH0573442.1
OG0007337			KAH0573443.1
OG0007338			KAH0573447.1
OG0007339			KAH0573448.1
OG0007340			KAH0573449.1
OG0007341			KAH0573450.1
OG0007342			KAH0573451.1
OG0007343			KAH0573453.1
OG0007344			KAH0573454.1
OG0007345			KAH0573458.1
OG0007346			KAH0573459.1
OG0007347			KAH0573461.1
OG0007348			KAH0573462.1
OG0007349			KAH0573464.1
OG0007350			KAH0573465.1
OG0007351			KAH0573467.1
OG0007352			KAH0573468.1
OG0007353			KAH0573471.1
OG0007354			KAH0573473.1
OG0007355			KAH0573474.1
OG0007356			KAH0573477.1
OG0007357			KAH0573490.1
OG0007358			KAH0573491.1
OG0007359			KAH0573493.1
OG0007360			KAH0573494.1
OG0007361			KAH0573496.1
OG0007362			KAH0573499.1
OG0007363			KAH0573500.1
OG0007364			KAH0573501.1
OG0007365			KAH0573504.1
OG0007366			KAH0573505.1
OG0007367			KAH0573507.1
OG0007368			KAH0573509.1
OG0007369			KAH0573510.1
OG0007370			KAH0573511.1
OG0007371			KAH0573512.1
OG0007372			KAH0573514.1
OG0007373			KAH0573516.1
OG0007374			KAH0573518.1
OG0007375			KAH0573523.1
OG0007376			KAH0573532.1
OG0007377			KAH0573537.1
OG0007378			KAH0573538.1
OG0007379			KAH0573539.1
OG0007380			KAH0573540.1
OG0007381			KAH0573547.1
OG0007382			KAH0573548.1
OG0007383			KAH0573549.1
OG0007384			KAH0573550.1
OG0007385			KAH0573551.1
OG0007386			KAH0573552.1
OG0007387			KAH0573554.1
OG0007388			KAH0573558.1
OG0007389			KAH0573561.1
OG0007390			KAH0573562.1
OG0007391			KAH0573564.1
OG0007392			KAH0573567.1
OG0007393			KAH0573568.1
OG0007394			KAH0573570.1
OG0007395			KAH0573571.1
OG0007396			KAH0573573.1
OG0007397			KAH0573576.1
OG0007398			KAH0573577.1
OG0007399			KAH0573578.1
OG0007400			KAH0573579.1
OG0007401			KAH0573581.1
OG0007402			KAH0573585.1
OG0007403			KAH0573588.1
OG0007404			KAH0573591.1
OG0007405			KAH0573594.1
OG0007406			KAH0573595.1
OG0007407			KAH0573600.1
OG0007408			KAH0573602.1
OG0007409			KAH0573604.1
OG0007410			KAH0573607.1
OG0007411			KAH0573610.1
OG0007412			KAH0573617.1
OG0007413			KAH0573618.1
OG0007414			KAH0573619.1
OG0007415			KAH0573620.1
OG0007416			KAH0573621.1
OG0007417			KAH0573624.1
OG0007418			KAH0573625.1
OG0007419			KAH0573627.1
OG0007420			KAH0573630.1
OG0007421			KAH0573631.1
OG0007422			KAH0573633.1
OG0007423			KAH0573634.1
OG0007424			KAH0573635.1
OG0007425			KAH0573636.1
OG0007426			KAH0573639.1
OG0007427			KAH0573641.1
OG0007428			KAH0573643.1
OG0007429			KAH0573644.1
OG0007430			KAH0573645.1
OG0007431			KAH0573646.1
OG0007432			KAH0573649.1
OG0007433			KAH0573650.1
OG0007434			KAH0573651.1
OG0007435			KAH0573653.1
OG0007436			KAH0573655.1
OG0007437			KAH0573657.1
OG0007438			KAH0573658.1
OG0007439			KAH0573660.1
OG0007440			KAH0573664.1
OG0007441			KAH0573665.1
OG0007442			KAH0573666.1
OG0007443			KAH0573667.1
OG0007444			KAH0573668.1
OG0007445			KAH0573669.1
OG0007446			KAH0573672.1
OG0007447			KAH0573673.1
OG0007448			KAH0573676.1
OG0007449			KAH0573677.1
OG0007450			KAH0573678.1
OG0007451			KAH0573684.1
OG0007452			KAH0573685.1
OG0007453			KAH0573687.1
OG0007454			KAH0573698.1
OG0007455			KAH0573699.1
OG0007456			KAH0573700.1
OG0007457			KAH0573705.1
OG0007458			KAH0573709.1
OG0007459			KAH0573712.1
OG0007460			KAH0573715.1
OG0007461			KAH0573716.1
OG0007462			KAH0573718.1
OG0007463			KAH0573719.1
OG0007464			KAH0573720.1
OG0007465			KAH0573723.1
OG0007466			KAH0573726.1
OG0007467			KAH0573727.1
OG0007468			KAH0573733.1
OG0007469			KAH0573736.1
OG0007470			KAH0573737.1
OG0007471			KAH0573738.1
OG0007472			KAH0573740.1
OG0007473			KAH0573741.1
OG0007474			KAH0573742.1
OG0007475			KAH0573743.1
OG0007476			KAH0573747.1
OG0007477			KAH0573749.1
OG0007478			KAH0573750.1
OG0007479			KAH0573751.1
OG0007480			KAH0573753.1
OG0007481			KAH0573756.1
OG0007482			KAH0573758.1
OG0007483			KAH0573759.1
OG0007484			KAH0573764.1
OG0007485			KAH0573765.1
OG0007486			KAH0573766.1
OG0007487			KAH0573767.1
OG0007488			KAH0573769.1
OG0007489			KAH0573770.1
OG0007490			KAH0573771.1
OG0007491			KAH0573772.1
OG0007492			KAH0573775.1
OG0007493			KAH0573776.1
OG0007494			KAH0573777.1
OG0007495			KAH0573781.1
OG0007496			KAH0573783.1
OG0007497			KAH0573784.1
OG0007498			KAH0573785.1
OG0007499			KAH0573787.1
OG0007500			KAH0573789.1
OG0007501			KAH0573791.1
OG0007502			KAH0573792.1
OG0007503			KAH0573797.1
OG0007504			KAH0573799.1
OG0007505			KAH0573801.1
OG0007506			KAH0573802.1
OG0007507			KAH0573803.1
OG0007508			KAH0573804.1
OG0007509			KAH0573806.1
OG0007510			KAH0573807.1
OG0007511			KAH0573808.1
OG0007512			KAH0573811.1
OG0007513			KAH0573812.1
OG0007514			KAH0573814.1
OG0007515			KAH0573816.1
OG0007516			KAH0573817.1
OG0007517			KAH0573818.1
OG0007518			KAH0573821.1
OG0007519			KAH0573822.1
OG0007520			KAH0573823.1
OG0007521			KAH0573824.1
OG0007522			KAH0573827.1
OG0007523			KAH0573828.1
OG0007524			KAH0573829.1
OG0007525			KAH0573832.1
OG0007526			KAH0573833.1
OG0007527			KAH0573835.1
OG0007528			KAH0573836.1
OG0007529			KAH0573838.1
OG0007530			KAH0573839.1
OG0007531			KAH0573845.1
OG0007532			KAH0573849.1
OG0007533			KAH0573850.1
OG0007534			KAH0573852.1
OG0007535			KAH0573853.1
OG0007536			KAH0573855.1
OG0007537			KAH0573858.1
OG0007538			KAH0573859.1
OG0007539			KAH0573860.1
OG0007540			KAH0573866.1
OG0007541			KAH0573867.1
OG0007542			KAH0573868.1
OG0007543			KAH0573869.1
OG0007544			KAH0573872.1
OG0007545			KAH0573873.1
OG0007546			KAH0573875.1
OG0007547			KAH0573876.1
OG0007548			KAH0573882.1
OG0007549			KAH0573883.1
OG0007550			KAH0573884.1
OG0007551			KAH0573885.1
OG0007552			KAH0573886.1
OG0007553			KAH0573887.1
OG0007554			KAH0573889.1
OG0007555			KAH0573890.1
OG0007556			KAH0573891.1
OG0007557			KAH0573892.1
OG0007558			KAH0573899.1
OG0007559			KAH0573900.1
OG0007560			KAH0573904.1
OG0007561			KAH0573907.1
OG0007562			KAH0573909.1
OG0007563			KAH0573910.1
OG0007564			KAH0573911.1
OG0007565			KAH0573912.1
OG0007566			KAH0573915.1
OG0007567			KAH0573919.1
OG0007568			KAH0573920.1
OG0007569			KAH0573928.1
OG0007570			KAH0573930.1
OG0007571			KAH0573937.1
OG0007572			KAH0573938.1
OG0007573			KAH0573950.1
OG0007574			KAH0573961.1
OG0007575			KAH0573962.1
OG0007576			KAH0573974.1
OG0007577			KAH0573975.1
OG0007578			KAH0573976.1
OG0007579			KAH0573977.1
OG0007580			KAH0573978.1
OG0007581			KAH0573981.1
OG0007582			KAH0573982.1
OG0007583			KAH0573983.1
OG0007584			KAH0573984.1
OG0007585			KAH0573985.1
OG0007586			KAH0573986.1
OG0007587			KAH0573988.1
OG0007588			KAH0573991.1
OG0007589			KAH0573995.1
OG0007590			KAH0573997.1
OG0007591			KAH0574001.1
OG0007592			KAH0574003.1
OG0007593			KAH0574025.1
OG0007594			KAH0574027.1
OG0007595			KAH0574028.1
OG0007596			KAH0574029.1
OG0007597			KAH0574030.1
OG0007598			KAH0574031.1
OG0007599			KAH0574032.1
OG0007600			KAH0574033.1
OG0007601			KAH0574035.1
OG0007602			KAH0574036.1
OG0007603			KAH0574037.1
OG0007604			KAH0574038.1
OG0007605			KAH0574040.1
OG0007606			KAH0574041.1
OG0007607			KAH0574044.1
OG0007608			KAH0574057.1
OG0007609			KAH0574061.1
OG0007610			KAH0574064.1
OG0007611			KAH0574067.1
OG0007612			KAH0574069.1
OG0007613			KAH0574070.1
OG0007614			KAH0574082.1
OG0007615			KAH0574086.1
OG0007616			KAH0574088.1
OG0007617			KAH0574089.1
OG0007618			KAH0574094.1
OG0007619			KAH0574095.1
OG0007620			KAH0574096.1
OG0007621			KAH0574107.1
OG0007622			KAH0574108.1
OG0007623			KAH0574123.1
OG0007624			KAH0574138.1
OG0007625			KAH0574139.1
OG0007626			KAH0574140.1
OG0007627			KAH0574142.1
OG0007628			KAH0574169.1
OG0007629			KAH0574170.1
OG0007630			KAH0574173.1
OG0007631			KAH0574174.1
OG0007632			KAH0574175.1
OG0007633			KAH0574176.1
OG0007634			KAH0574178.1
OG0007635			KAH0574179.1
OG0007636			KAH0574180.1
OG0007637			KAH0574181.1
OG0007638			KAH0574182.1
OG0007639			KAH0574183.1
OG0007640			KAH0574190.1
OG0007641			KAH0574191.1
OG0007642			KAH0574192.1
OG0007643			KAH0574193.1
OG0007644			KAH0574196.1
OG0007645			KAH0574202.1
OG0007646			KAH0574203.1
OG0007647			KAH0574206.1
OG0007648			KAH0574211.1
OG0007649			KAH0574220.1
OG0007650			KAH0574222.1
OG0007651			KAH0574241.1
OG0007652			KAH0574243.1
OG0007653			KAH0574245.1
OG0007654			KAH0574253.1
OG0007655			KAH0574254.1
OG0007656			KAH0574255.1
OG0007657			KAH0574257.1
OG0007658			KAH0574258.1
OG0007659			KAH0574259.1
OG0007660			KAH0574271.1
OG0007661			KAH0574296.1
OG0007662			KAH0574303.1
OG0007663			KAH0574309.1
OG0007664			KAH0574314.1
OG0007665			KAH0574319.1
OG0007666			KAH0574320.1
OG0007667			KAH0574322.1
OG0007668			KAH0574323.1
OG0007669			KAH0574324.1
OG0007670			KAH0574327.1
OG0007671			KAH0574330.1
OG0007672			KAH0574332.1
OG0007673			KAH0574337.1
OG0007674			KAH0574340.1
OG0007675			KAH0574341.1
OG0007676			KAH0574344.1
OG0007677			KAH0574345.1
OG0007678			KAH0574346.1
OG0007679			KAH0574347.1
OG0007680			KAH0574349.1
OG0007681			KAH0574357.1
OG0007682			KAH0574365.1
OG0007683			KAH0574366.1
OG0007684			KAH0574367.1
OG0007685			KAH0574368.1
OG0007686			KAH0574369.1
OG0007687			KAH0574373.1
OG0007688			KAH0574375.1
OG0007689			KAH0574379.1
OG0007690			KAH0574381.1
OG0007691			KAH0574385.1
OG0007692			KAH0574386.1
OG0007693			KAH0574390.1
OG0007694			KAH0574391.1
OG0007695			KAH0574393.1
OG0007696			KAH0574395.1
OG0007697			KAH0574397.1
OG0007698			KAH0574400.1
OG0007699			KAH0574401.1
OG0007700			KAH0574404.1
OG0007701			KAH0574405.1
OG0007702			KAH0574406.1
OG0007703			KAH0574408.1
OG0007704			KAH0574409.1
OG0007705			KAH0574410.1
OG0007706			KAH0574412.1
OG0007707			KAH0574414.1
OG0007708			KAH0574415.1
OG0007709			KAH0574418.1
OG0007710			KAH0574419.1
OG0007711			KAH0574421.1
OG0007712			KAH0574423.1
OG0007713			KAH0574427.1
OG0007714			KAH0574429.1
OG0007715			KAH0574430.1
OG0007716			KAH0574431.1
OG0007717			KAH0574433.1
OG0007718			KAH0574439.1
OG0007719			KAH0574440.1
OG0007720			KAH0574442.1
OG0007721			KAH0574444.1
OG0007722			KAH0574449.1
OG0007723			KAH0574450.1
OG0007724			KAH0574455.1
OG0007725			KAH0574456.1
OG0007726			KAH0574457.1
OG0007727			KAH0574458.1
OG0007728			KAH0574459.1
OG0007729			KAH0574460.1
OG0007730			KAH0574463.1
OG0007731			KAH0574465.1
OG0007732			KAH0574470.1
OG0007733			KAH0574471.1
OG0007734			KAH0574472.1
OG0007735			KAH0574474.1
OG0007736			KAH0574476.1
OG0007737			KAH0574477.1
OG0007738			KAH0574478.1
OG0007739			KAH0574479.1
OG0007740			KAH0574484.1
OG0007741			KAH0574485.1
OG0007742			KAH0574489.1
OG0007743			KAH0574494.1
OG0007744			KAH0574495.1
OG0007745			KAH0574496.1
OG0007746			KAH0574497.1
OG0007747			KAH0574498.1
OG0007748			KAH0574505.1
OG0007749			KAH0574506.1
OG0007750			KAH0574507.1
OG0007751			KAH0574508.1
OG0007752			KAH0574510.1
OG0007753			KAH0574512.1
OG0007754			KAH0574514.1
OG0007755			KAH0574515.1
OG0007756			KAH0574518.1
OG0007757			KAH0574519.1
OG0007758			KAH0574520.1
OG0007759			KAH0574522.1
OG0007760			KAH0574523.1
OG0007761			KAH0574527.1
OG0007762			KAH0574529.1
OG0007763			KAH0574530.1
OG0007764			KAH0574531.1
OG0007765			KAH0574532.1
OG0007766			KAH0574534.1
OG0007767			KAH0574535.1
OG0007768			KAH0574537.1
OG0007769			KAH0574538.1
OG0007770			KAH0574539.1
OG0007771			KAH0574546.1
OG0007772			KAH0574547.1
OG0007773			KAH0574549.1
OG0007774			KAH0574553.1
OG0007775			KAH0574555.1
OG0007776			KAH0574556.1
OG0007777			KAH0574557.1
OG0007778			KAH0574559.1
OG0007779			KAH0574561.1
OG0007780			KAH0574564.1
OG0007781			KAH0574565.1
OG0007782			KAH0574566.1
OG0007783			KAH0574568.1
OG0007784			KAH0574569.1
OG0007785			KAH0574571.1
OG0007786			KAH0574574.1
OG0007787			KAH0574575.1
OG0007788			KAH0574576.1
OG0007789			KAH0574577.1
OG0007790			KAH0574582.1
OG0007791			KAH0574583.1
OG0007792			KAH0574584.1
OG0007793			KAH0574589.1
OG0007794			KAH0574594.1
OG0007795			KAH0574595.1
OG0007796			KAH0574604.1
OG0007797			KAH0574624.1
OG0007798			KAH0574625.1
OG0007799			KAH0574626.1
OG0007800			KAH0574628.1
OG0007801			KAH0574630.1
OG0007802			KAH0574631.1
OG0007803			KAH0574633.1
OG0007804			KAH0574634.1
OG0007805			KAH0574635.1
OG0007806			KAH0574636.1
OG0007807			KAH0574637.1
OG0007808			KAH0574639.1
OG0007809			KAH0574640.1
OG0007810			KAH0574642.1
OG0007811			KAH0574644.1
OG0007812			KAH0574645.1
OG0007813			KAH0574649.1
OG0007814			KAH0574653.1
OG0007815			KAH0574656.1
OG0007816			KAH0574657.1
OG0007817			KAH0574658.1
OG0007818			KAH0574659.1
OG0007819			KAH0574660.1
OG0007820			KAH0574661.1
OG0007821			KAH0574662.1
OG0007822			KAH0574664.1
OG0007823			KAH0574666.1
OG0007824			KAH0574667.1
OG0007825			KAH0574671.1
OG0007826			KAH0574672.1
OG0007827			KAH0574673.1
OG0007828			KAH0574677.1
OG0007829			KAH0574678.1
OG0007830			KAH0574679.1
OG0007831			KAH0574680.1
OG0007832			KAH0574681.1
OG0007833			KAH0574682.1
OG0007834			KAH0574692.1
OG0007835			KAH0574693.1
OG0007836			KAH0574694.1
OG0007837			KAH0574695.1
OG0007838			KAH0574697.1
OG0007839			KAH0574699.1
OG0007840			KAH0574700.1
OG0007841			KAH0574703.1
OG0007842			KAH0574705.1
OG0007843			KAH0574707.1
OG0007844			KAH0574708.1
OG0007845			KAH0574709.1
OG0007846			KAH0574713.1
OG0007847			KAH0574714.1
OG0007848			KAH0574715.1
OG0007849			KAH0574716.1
OG0007850			KAH0574717.1
OG0007851			KAH0574718.1
OG0007852			KAH0574719.1
OG0007853			KAH0574721.1
OG0007854			KAH0574722.1
OG0007855			KAH0574723.1
OG0007856			KAH0574724.1
OG0007857			KAH0574725.1
OG0007858			KAH0574727.1
OG0007859			KAH0574728.1
OG0007860			KAH0574731.1
OG0007861			KAH0574732.1
OG0007862			KAH0574735.1
OG0007863			KAH0574737.1
OG0007864			KAH0574738.1
OG0007865			KAH0574739.1
OG0007866			KAH0574740.1
OG0007867			KAH0574741.1
OG0007868			KAH0574743.1
OG0007869			KAH0574744.1
OG0007870			KAH0574745.1
OG0007871			KAH0574746.1
OG0007872			KAH0574747.1
OG0007873			KAH0574748.1
OG0007874			KAH0574750.1
OG0007875			KAH0574751.1
OG0007876			KAH0574752.1
OG0007877			KAH0574757.1
OG0007878			KAH0574758.1
OG0007879			KAH0574760.1
OG0007880			KAH0574761.1
OG0007881			KAH0574763.1
OG0007882			KAH0574764.1
OG0007883			KAH0574768.1
OG0007884			KAH0574770.1
OG0007885			KAH0574772.1
OG0007886			KAH0574777.1
OG0007887			KAH0574778.1
OG0007888			KAH0574779.1
OG0007889			KAH0574780.1
OG0007890			KAH0574781.1
OG0007891			KAH0574782.1
OG0007892			KAH0574783.1
OG0007893			KAH0574784.1
OG0007894			KAH0574785.1
OG0007895			KAH0574787.1
OG0007896			KAH0574789.1
OG0007897			KAH0574790.1
OG0007898			KAH0574791.1
OG0007899			KAH0574792.1
OG0007900			KAH0574793.1
OG0007901			KAH0574795.1
OG0007902			KAH0574796.1
OG0007903			KAH0574797.1
OG0007904			KAH0574798.1
OG0007905			KAH0574801.1
OG0007906			KAH0574802.1
OG0007907			KAH0574803.1
OG0007908			KAH0574807.1
OG0007909			KAH0574808.1
OG0007910			KAH0574809.1
OG0007911			KAH0574810.1
OG0007912			KAH0574811.1
OG0007913			KAH0574812.1
OG0007914			KAH0574813.1
OG0007915			KAH0574814.1
OG0007916			KAH0574818.1
OG0007917			KAH0574820.1
OG0007918			KAH0574822.1
OG0007919			KAH0574823.1
OG0007920			KAH0574826.1
OG0007921			KAH0574830.1
OG0007922			KAH0574831.1
OG0007923			KAH0574835.1
OG0007924			KAH0574838.1
OG0007925			KAH0574841.1
OG0007926			KAH0574842.1
OG0007927			KAH0574843.1
OG0007928			KAH0574844.1
OG0007929			KAH0574845.1
OG0007930			KAH0574848.1
OG0007931			KAH0574849.1
OG0007932			KAH0574850.1
OG0007933			KAH0574851.1
OG0007934			KAH0574852.1
OG0007935			KAH0574853.1
OG0007936			KAH0574854.1
OG0007937			KAH0574857.1
OG0007938			KAH0574858.1
OG0007939			KAH0574860.1
OG0007940			KAH0574861.1
OG0007941			KAH0574863.1
OG0007942			KAH0574864.1
OG0007943			KAH0574867.1
OG0007944			KAH0574872.1
OG0007945			KAH0574873.1
OG0007946			KAH0574880.1
OG0007947			KAH0574881.1
OG0007948			KAH0574882.1
OG0007949			KAH0574883.1
OG0007950			KAH0574890.1
OG0007951			KAH0574891.1
OG0007952			KAH0574895.1
OG0007953			KAH0574896.1
OG0007954			KAH0574897.1
OG0007955			KAH0574903.1
OG0007956			KAH0574904.1
OG0007957			KAH0574905.1
OG0007958			KAH0574908.1
OG0007959			KAH0574911.1
OG0007960			KAH0574912.1
OG0007961			KAH0574914.1
OG0007962			KAH0574919.1
OG0007963			KAH0574920.1
OG0007964			KAH0574921.1
OG0007965			KAH0574922.1
OG0007966			KAH0574923.1
OG0007967			KAH0574925.1
OG0007968			KAH0574927.1
OG0007969			KAH0574929.1
OG0007970			KAH0574930.1
OG0007971			KAH0574932.1
OG0007972			KAH0574933.1
OG0007973			KAH0574934.1
OG0007974			KAH0574935.1
OG0007975			KAH0574936.1
OG0007976			KAH0574937.1
OG0007977			KAH0574940.1
OG0007978			KAH0574949.1
OG0007979			KAH0574951.1
OG0007980			KAH0574955.1
OG0007981			KAH0574957.1
OG0007982			KAH0574958.1
OG0007983			KAH0574959.1
OG0007984			KAH0574961.1
OG0007985			KAH0574962.1
OG0007986			KAH0574963.1
OG0007987			KAH0574964.1
OG0007988			KAH0574965.1
OG0007989			KAH0574966.1
OG0007990			KAH0574967.1
OG0007991			KAH0574968.1
OG0007992			KAH0574969.1
OG0007993			KAH0574970.1
OG0007994			KAH0574973.1
OG0007995			KAH0574978.1
OG0007996			KAH0574981.1
OG0007997			KAH0574986.1
OG0007998			KAH0574989.1
OG0007999			KAH0574991.1
OG0008000			KAH0574992.1
OG0008001			KAH0574993.1
OG0008002			KAH0574994.1
OG0008003			KAH0574995.1
OG0008004			KAH0574997.1
OG0008005			KAH0574999.1
OG0008006			KAH0575005.1
OG0008007			KAH0575014.1
OG0008008			KAH0575016.1
OG0008009			KAH0575017.1
OG0008010			KAH0575020.1
OG0008011			KAH0575032.1
OG0008012			KAH0575033.1
OG0008013			KAH0575035.1
OG0008014			KAH0575036.1
OG0008015			KAH0575048.1
OG0008016			KAH0575049.1
OG0008017			KAH0575050.1
OG0008018			KAH0575051.1
OG0008019			KAH0575052.1
OG0008020			KAH0575054.1
OG0008021			KAH0575055.1
OG0008022			KAH0575057.1
OG0008023			KAH0575060.1
OG0008024			KAH0575064.1
OG0008025			KAH0575071.1
OG0008026			KAH0575072.1
OG0008027			KAH0575074.1
OG0008028			KAH0575080.1
OG0008029			KAH0575081.1
OG0008030			KAH0575083.1
OG0008031			KAH0575089.1
OG0008032			KAH0575095.1
OG0008033			KAH0575097.1
OG0008034			KAH0575100.1
OG0008035			KAH0575101.1
OG0008036			KAH0575103.1
OG0008037			KAH0575104.1
OG0008038			KAH0575106.1
OG0008039			KAH0575124.1
OG0008040			KAH0575132.1
OG0008041			KAH0575135.1
OG0008042			KAH0575140.1
OG0008043			KAH0575142.1
OG0008044			KAH0575143.1
OG0008045			KAH0575161.1
OG0008046			KAH0575163.1
OG0008047			KAH0575173.1
OG0008048			KAH0575175.1
OG0008049			KAH0575178.1
OG0008050			KAH0575179.1
OG0008051			KAH0575180.1
OG0008052			KAH0575188.1
OG0008053			KAH0575196.1
OG0008054			KAH0575197.1
OG0008055			KAH0575201.1
OG0008056			KAH0575204.1
OG0008057			KAH0575205.1
OG0008058			KAH0575206.1
OG0008059			KAH0575207.1
OG0008060			KAH0575208.1
OG0008061			KAH0575215.1
OG0008062			KAH0575216.1
OG0008063			KAH0575224.1
OG0008064			KAH0575226.1
OG0008065			KAH0575236.1
OG0008066			KAH0575237.1
OG0008067			KAH0575240.1
OG0008068			KAH0575243.1
OG0008069			KAH0575244.1
OG0008070			KAH0575245.1
OG0008071			KAH0575248.1
OG0008072			KAH0575249.1
OG0008073			KAH0575264.1
OG0008074			KAH0575265.1
OG0008075			KAH0575267.1
OG0008076			KAH0575268.1
OG0008077			KAH0575270.1
OG0008078			KAH0575271.1
OG0008079			KAH0575272.1
OG0008080			KAH0575273.1
OG0008081			KAH0575275.1
OG0008082			KAH0575278.1
OG0008083			KAH0575280.1
OG0008084			KAH0575282.1
OG0008085			KAH0575283.1
OG0008086			KAH0575284.1
OG0008087			KAH0575285.1
OG0008088			KAH0575287.1
OG0008089			KAH0575290.1
OG0008090			KAH0575293.1
OG0008091			KAH0575294.1
OG0008092			KAH0575295.1
OG0008093			KAH0575297.1
OG0008094			KAH0575299.1
OG0008095			KAH0575300.1
OG0008096			KAH0575301.1
OG0008097			KAH0575307.1
OG0008098			KAH0575310.1
OG0008099			KAH0575311.1
OG0008100			KAH0575313.1
OG0008101			KAH0575314.1
OG0008102			KAH0575322.1
OG0008103			KAH0575330.1
OG0008104			KAH0575333.1
OG0008105			KAH0575334.1
OG0008106			KAH0575335.1
OG0008107			KAH0575336.1
OG0008108			KAH0575338.1
OG0008109			KAH0575344.1
OG0008110			KAH0575345.1
OG0008111			KAH0575363.1
OG0008112			KAH0575366.1
OG0008113			KAH0575375.1
OG0008114			KAH0575376.1
OG0008115			KAH0575379.1
OG0008116			KAH0575380.1
OG0008117			KAH0575381.1
OG0008118			KAH0575382.1
OG0008119			KAH0575383.1
OG0008120			KAH0575384.1
OG0008121			KAH0575385.1
OG0008122			KAH0575386.1
OG0008123			KAH0575388.1
OG0008124			KAH0575390.1
OG0008125			KAH0575392.1
OG0008126			KAH0575397.1
OG0008127			KAH0575401.1
OG0008128			KAH0575402.1
OG0008129			KAH0575403.1
OG0008130			KAH0575405.1
OG0008131			KAH0575406.1
OG0008132			KAH0575408.1
OG0008133			KAH0575409.1
OG0008134			KAH0575410.1
OG0008135			KAH0575412.1
OG0008136			KAH0575413.1
OG0008137			KAH0575414.1
OG0008138			KAH0575417.1
OG0008139			KAH0575419.1
OG0008140			KAH0575421.1
OG0008141			KAH0575424.1
OG0008142			KAH0575425.1
OG0008143			KAH0575426.1
OG0008144			KAH0575429.1
OG0008145			KAH0575431.1
OG0008146			KAH0575437.1
OG0008147			KAH0575438.1
OG0008148			KAH0575442.1
OG0008149			KAH0575444.1
OG0008150			KAH0575446.1
OG0008151			KAH0575447.1
OG0008152			KAH0575452.1
OG0008153			KAH0575456.1
OG0008154			KAH0575461.1
OG0008155			KAH0575462.1
OG0008156			KAH0575464.1
