Orthogroup	G_intestinalis_aa	G_muris_aa	S_salmonicida_aa
OG0003253	KAE8304076.1	TNJ26941.1	
OG0003254	KAE8304078.1	TNJ26474.1	
OG0003255	KAE8304080.1	TNJ30010.1	
OG0003256	KAE8304082.1	TNJ30016.1	
OG0003257	KAE8304090.1	TNJ30034.1	
OG0003258	KAE8304095.1	TNJ30005.1	
OG0003259	KAE8304096.1	TNJ29686.1	
OG0003260	KAE8304102.1	TNJ30012.1	
OG0003261	KAE8304104.1	TNJ27857.1	
OG0003262	KAE8304107.1	TNJ30023.1	
OG0003263	KAE8304109.1	TNJ30025.1	
OG0003264	KAE8304110.1	TNJ30024.1	
OG0003265	KAE8304111.1	TNJ30488.1	
OG0003266	KAE8304115.1	TNJ30031.1	
OG0003267	KAE8304116.1	TNJ30032.1	
OG0003268	KAE8304123.1	TNJ30119.1	
OG0003269	KAE8304125.1		KAH0575737.1
OG0003270	KAE8304131.1	TNJ30082.1	
OG0003271	KAE8304133.1	TNJ30084.1	
OG0003272	KAE8304134.1	TNJ30085.1	
OG0003273	KAE8304138.1	TNJ30038.1	
OG0003274	KAE8304139.1	TNJ30039.1	
OG0003275	KAE8304153.1	TNJ27483.1	
OG0003276	KAE8304157.1	TNJ30020.1	
OG0003277	KAE8304161.1		KAH0574501.1
OG0003278	KAE8304162.1	TNJ30064.1	
OG0003279	KAE8304165.1		KAH0572908.1
OG0003280	KAE8304166.1	TNJ30067.1	
OG0003281	KAE8304167.1	TNJ30068.1	
OG0003282	KAE8304173.1	TNJ30074.1	
OG0003283	KAE8304174.1	TNJ27320.1	
OG0003284	KAE8304175.1	TNJ29056.1	
OG0003285	KAE8304177.1	TNJ29052.1	
OG0003286	KAE8304182.1	TNJ29043.1	
OG0003287	KAE8304183.1	TNJ29042.1	
OG0003288	KAE8304189.1	TNJ30510.1	
OG0003289	KAE8304193.1		KAH0576938.1
OG0003290	KAE8304194.1	TNJ30505.1	
OG0003291	KAE8304198.1	TNJ30499.1	
OG0003292	KAE8304212.1	TNJ30486.1	
OG0003293	KAE8304217.1	TNJ30481.1	
OG0003294	KAE8304218.1	TNJ28502.1	
OG0003295	KAE8304220.1	TNJ30479.1	
OG0003296	KAE8304221.1	TNJ30478.1	
OG0003297	KAE8304224.1	TNJ29092.1	
OG0003298	KAE8304233.1	TNJ29087.1	
OG0003299	KAE8304234.1	TNJ29078.1	
OG0003300	KAE8304235.1	TNJ29077.1	
OG0003301	KAE8304237.1	TNJ29075.1	
OG0003302	KAE8304239.1	TNJ29071.1	
OG0003303	KAE8304242.1	TNJ29066.1	
OG0003304	KAE8304243.1	TNJ29068.1	
OG0003305	KAE8304245.1	TNJ29069.1	
OG0003306	KAE8304250.1	TNJ27699.1	
OG0003307	KAE8304251.1	TNJ29050.1	
OG0003308	KAE8304252.1	TNJ30107.1	
OG0003309	KAE8304253.1	TNJ30108.1	
OG0003310	KAE8304257.1	TNJ29059.1	
OG0003311	KAE8304258.1	TNJ29060.1	
OG0003312	KAE8304268.1, KAE8304279.1		
OG0003313	KAE8304273.1	TNJ30517.1	
OG0003314	KAE8304283.1	TNJ30528.1	
OG0003315	KAE8304284.1	TNJ30527.1	
OG0003316	KAE8304285.1	TNJ30526.1	
OG0003317	KAE8304287.1	TNJ30524.1	
OG0003318	KAE8304289.1	TNJ30523.1	
OG0003319	KAE8304296.1	TNJ30538.1	
OG0003320	KAE8304299.1	TNJ30520.1	
OG0003321	KAE8304300.1	TNJ30539.1	
OG0003322	KAE8304301.1	TNJ30540.1	
OG0003323	KAE8304303.1	TNJ30542.1	
OG0003324	KAE8304306.1	TNJ30545.1	
OG0003325	KAE8304308.1	TNJ30548.1	
OG0003326	KAE8304314.1	TNJ30628.1	
OG0003327	KAE8304316.1	TNJ30626.1	
OG0003328	KAE8304327.1	TNJ30558.1	
OG0003329	KAE8304329.1	TNJ30560.1	
OG0003330	KAE8304330.1	TNJ28993.1	
OG0003331	KAE8304331.1	TNJ28988.1	
OG0003332	KAE8304334.1	TNJ30584.1	
OG0003333	KAE8304335.1	TNJ30583.1	
OG0003334	KAE8304336.1	TNJ30582.1	
OG0003335	KAE8304339.1	TNJ28417.1	
OG0003336	KAE8304340.1	TNJ30580.1	
OG0003337	KAE8304344.1	TNJ30579.1	
OG0003338	KAE8304348.1	TNJ30572.1	
OG0003339	KAE8304351.1	TNJ30590.1	
OG0003340	KAE8304352.1	TNJ30591.1	
OG0003341	KAE8304353.1	TNJ30592.1	
OG0003342	KAE8304354.1	TNJ30593.1	
OG0003343	KAE8304355.1	TNJ30594.1	
OG0003344	KAE8304357.1	TNJ30596.1	
OG0003345	KAE8304360.1	TNJ30599.1	
OG0003346	KAE8304364.1		KAH0572506.1
OG0003347	KAE8304365.1	TNJ30589.1	
OG0003348	KAE8304368.1	TNJ30549.1	
OG0003349	KAE8304372.1	TNJ30555.1	
OG0003350	KAE8304384.1	TNJ30561.1	
OG0003351	KAE8304385.1	TNJ30588.1	
OG0003352	KAE8304386.1	TNJ30587.1	
OG0003353	KAE8304396.1	TNJ30621.1	
OG0003354	KAE8304407.1	TNJ30651.1	
OG0003355	KAE8304410.1	TNJ30015.1	
OG0003356	KAE8304413.1	TNJ30660.1	
OG0003357	KAE8304418.1		KAH0570139.1
OG0003358	KAE8304419.1	TNJ30645.1	
OG0003359	KAE8304420.1	TNJ30644.1	
OG0003360	KAE8304428.1	TNJ27286.1	
OG0003361	KAE8304429.1	TNJ29765.1	
OG0003362	KAE8304437.1	TNJ30637.1	
OG0003363	KAE8304439.1	TNJ30603.1	
OG0003364	KAE8304442.1	TNJ30605.1	
OG0003365	KAE8304447.1	TNJ30609.1	
OG0003366	KAE8304448.1	TNJ30610.1	
OG0003367	KAE8304449.1	TNJ30611.1	
OG0003368	KAE8304456.1	TNJ30666.1	
OG0003369	KAE8304463.1	TNJ30614.1	
OG0003370	KAE8304464.1	TNJ30208.1	
OG0003371	KAE8304468.1	TNJ30618.1	
OG0003372	KAE8304470.1	TNJ30653.1	
OG0003373	KAE8304473.1	TNJ27467.1	
OG0003374	KAE8304476.1	TNJ30664.1	
OG0003375	KAE8304477.1	TNJ27463.1	
OG0003376	KAE8304478.1	TNJ26688.1	
OG0003377	KAE8304487.1	TNJ27444.1	
OG0003378	KAE8304492.1	TNJ27455.1	
OG0003379	KAE8304493.1	TNJ27438.1	
OG0003380	KAE8304494.1	TNJ29514.1	
OG0003381	KAE8304506.1	TNJ26478.1	
OG0003382	KAE8304510.1	TNJ27445.1	
OG0003383	KAE8304516.1	TNJ27454.1	
OG0003384	KAE8304518.1	TNJ27975.1	
OG0003385	KAE8304526.1	TNJ27961.1	
OG0003386	KAE8304528.1	TNJ27960.1	
OG0003387	KAE8304529.1	TNJ27959.1	
OG0003388	KAE8304531.1	TNJ27948.1	
OG0003389	KAE8304532.1	TNJ27947.1	
OG0003390	KAE8304533.1	TNJ27950.1	
OG0003391	KAE8304537.1	TNJ27982.1	
OG0003392	KAE8304539.1	TNJ29470.1	
OG0003393	KAE8304540.1	TNJ27996.1	
OG0003394	KAE8304545.1	TNJ27995.1	
OG0003395	KAE8304548.1	TNJ29873.1	
OG0003396	KAE8304560.1	TNJ27988.1	
OG0003397	KAE8304561.1	TNJ27989.1	
OG0003398	KAE8304566.1	TNJ28006.1	
OG0003399	KAE8304567.1	TNJ28004.1	
OG0003400	KAE8304568.1	TNJ28003.1	
OG0003401	KAE8304569.1	TNJ28001.1	
OG0003402	KAE8304571.1	TNJ27983.1	
OG0003403	KAE8304575.1	TNJ28021.1	
OG0003404	KAE8304578.1	TNJ28009.1	
OG0003405	KAE8304582.1	TNJ28018.1	
OG0003406	KAE8304587.1	TNJ28014.1	
OG0003407	KAE8304599.1		KAH0573327.1
OG0003408	KAE8304604.1	TNJ26686.1	
OG0003409	KAE8304610.1	TNJ26675.1	
OG0003410	KAE8304620.1	TNJ26671.1	
OG0003411	KAE8304621.1	TNJ26670.1	
OG0003412	KAE8304625.1	TNJ26662.1	
OG0003413	KAE8304626.1	TNJ26661.1	
OG0003414	KAE8304632.1	TNJ27910.1	
OG0003415	KAE8304636.1	TNJ27914.1	
OG0003416	KAE8304637.1	TNJ27915.1	
OG0003417	KAE8304638.1	TNJ27916.1	
OG0003418	KAE8304643.1	TNJ27918.1	
OG0003419	KAE8304644.1	TNJ27919.1	
OG0003420	KAE8304645.1	TNJ27920.1	
OG0003421	KAE8304649.1	TNJ27924.1	
OG0003422	KAE8304657.1	TNJ29422.1	
OG0003423	KAE8304661.1	TNJ27895.1	
OG0003424	KAE8304665.1	TNJ28714.1	
OG0003425	KAE8304671.1	TNJ29406.1	
OG0003426	KAE8304672.1	TNJ26576.1	
OG0003427	KAE8304674.1	TNJ26578.1	
OG0003428	KAE8304676.1	TNJ26504.1	
OG0003429	KAE8304679.1	TNJ27396.1	
OG0003430	KAE8304681.1	TNJ26491.1	
OG0003431	KAE8304687.1	TNJ28688.1	
OG0003432	KAE8304689.1	TNJ26490.1	
OG0003433	KAE8304691.1	TNJ29449.1	
OG0003434	KAE8304692.1	TNJ29460.1	
OG0003435	KAE8304693.1	TNJ29461.1	
OG0003436	KAE8304699.1	TNJ29330.1	
OG0003437	KAE8304700.1		KAH0577676.1
OG0003438	KAE8304702.1	TNJ29450.1	
OG0003439	KAE8304704.1	TNJ29451.1	
OG0003440	KAE8304705.1	TNJ29441.1	
OG0003441	KAE8304706.1	TNJ29442.1	
OG0003442	KAE8304707.1	TNJ29428.1	
OG0003443	KAE8304717.1	TNJ29439.1	
OG0003444	KAE8304719.1	TNJ29438.1	
OG0003445	KAE8304721.1	TNJ29488.1	
OG0003446	KAE8304726.1, KAE8304797.1		
OG0003447	KAE8304728.1, KAE8304799.1		
OG0003448	KAE8304731.1	TNJ29964.1	
OG0003449	KAE8304732.1	TNJ30377.1	
OG0003450	KAE8304733.1	TNJ29495.1	
OG0003451	KAE8304738.1	TNJ29501.1	
OG0003452	KAE8304742.1	TNJ29980.1	
OG0003453	KAE8304761.1	TNJ29580.1	
OG0003454	KAE8304762.1	TNJ29571.1	
OG0003455	KAE8304764.1	TNJ29568.1	
OG0003456	KAE8304767.1	TNJ29524.1	
OG0003457	KAE8304788.1	TNJ26414.1	
OG0003458	KAE8304789.1	TNJ26423.1	
OG0003459	KAE8304791.1	TNJ26420.1	
OG0003460	KAE8304801.1	TNJ26419.1	
OG0003461	KAE8304803.1	TNJ26417.1	
OG0003462	KAE8304806.1		KAH0571027.1
OG0003463	KAE8304814.1	TNJ26390.1	
OG0003464	KAE8304815.1	TNJ26782.1	
OG0003465	KAE8304816.1	TNJ26391.1	
OG0003466	KAE8304820.1	TNJ26393.1	
OG0003467	KAE8304821.1	TNJ26386.1	
OG0003468	KAE8304823.1	TNJ26384.1	
OG0003469	KAE8304828.1	TNJ29545.1	
OG0003470	KAE8304829.1	TNJ29546.1	
OG0003471	KAE8304835.1	TNJ29548.1	
OG0003472	KAE8304836.1	TNJ29188.1	
OG0003473	KAE8304839.1	TNJ29553.1	
OG0003474	KAE8304842.1	TNJ29584.1	
OG0003475	KAE8304843.1	TNJ29583.1	
OG0003476	KAE8304853.1	TNJ26424.1	
OG0003477	KAE8304860.1	TNJ26406.1	
OG0003478	KAE8304869.1	TNJ30098.1	
OG0003479	KAE8304870.1	TNJ30099.1	
OG0003480	KAE8304880.1	TNJ27437.1	
OG0003481	KAE8304882.1	TNJ27435.1	
OG0003482	KAE8304900.1	TNJ26644.1	
OG0003483	KAE8304902.1	TNJ26646.1	
OG0003484	KAE8304907.1	TNJ27408.1	
OG0003485	KAE8304913.1	TNJ27417.1	
OG0003486	KAE8304914.1	TNJ27407.1	
OG0003487	KAE8304916.1	TNJ29291.1	
OG0003488	KAE8304918.1	TNJ27411.1	
OG0003489	KAE8304933.1	TNJ28601.1	
OG0003490	KAE8304938.1	TNJ27428.1	
OG0003491	KAE8304946.1	TNJ27952.1	
OG0003492	KAE8304952.1	TNJ27943.1	
OG0003493	KAE8304954.1	TNJ27945.1	
OG0003494	KAE8304958.1	TNJ27937.1	
OG0003495	KAE8304960.1		KAH0577771.1
OG0003496	KAE8304961.1	TNJ28886.1	
OG0003497	KAE8304964.1	TNJ28884.1	
OG0003498	KAE8304965.1	TNJ28883.1	
OG0003499	KAE8304966.1	TNJ28887.1	
OG0003500	KAE8304967.1	TNJ28888.1	
OG0003501	KAE8304972.1, KAE8304977.1		
OG0003502	KAE8304980.1	TNJ28871.1	
OG0003503	KAE8304981.1	TNJ28870.1	
OG0003504	KAE8304983.1	TNJ28891.1	
OG0003505	KAE8304984.1	TNJ28892.1	
OG0003506	KAE8304985.1	TNJ28889.1	
OG0003507	KAE8304986.1	TNJ28890.1	
OG0003508	KAE8304987.1	TNJ30198.1	
OG0003509	KAE8304994.1	TNJ28868.1	
OG0003510	KAE8304997.1	TNJ30190.1	
OG0003511	KAE8304998.1	TNJ27284.1	
OG0003512	KAE8305000.1	TNJ30193.1	
OG0003513	KAE8305006.1	TNJ30197.1	
OG0003514	KAE8305010.1	TNJ28861.1	
OG0003515	KAE8305011.1	TNJ28860.1	
OG0003516	KAE8305013.1	TNJ28859.1	
OG0003517	KAE8305014.1	TNJ26506.1	
OG0003518	KAE8305016.1	TNJ28854.1	
OG0003519	KAE8305019.1	TNJ28842.1	
OG0003520	KAE8305023.1	TNJ28848.1	
OG0003521	KAE8305026.1	TNJ28851.1	
OG0003522	KAE8305027.1	TNJ28826.1	
OG0003523	KAE8305034.1	TNJ30341.1	
OG0003524	KAE8305047.1	TNJ28840.1	
OG0003525	KAE8305049.1	TNJ28689.1	
OG0003526	KAE8305051.1	TNJ27617.1	
OG0003527	KAE8305054.1	TNJ27620.1	
OG0003528	KAE8305055.1	TNJ27621.1	
OG0003529	KAE8305059.1	TNJ27622.1	
OG0003530	KAE8305060.1		KAH0573670.1
OG0003531	KAE8305061.1	TNJ27670.1	
OG0003532	KAE8305062.1	TNJ27669.1	
OG0003533	KAE8305063.1	TNJ27668.1	
OG0003534	KAE8305065.1	TNJ27666.1	
OG0003535	KAE8305066.1	TNJ27662.1	
OG0003536	KAE8305070.1	TNJ27649.1	
OG0003537	KAE8305071.1	TNJ27648.1	
OG0003538	KAE8305072.1	TNJ27647.1	
OG0003539	KAE8305073.1	TNJ27645.1	
OG0003540	KAE8305074.1	TNJ26724.1	
OG0003541	KAE8305077.1	TNJ27642.1	
OG0003542	KAE8305079.1	TNJ27637.1	
OG0003543	KAE8305081.1	TNJ27635.1	
OG0003544	KAE8305086.1	TNJ27641.1	
OG0003545	KAE8305088.1	TNJ27680.1	
OG0003546	KAE8305091.1	TNJ27660.1	
OG0003547	KAE8305096.1	TNJ27632.1	
OG0003548	KAE8305097.1	TNJ27953.1	
OG0003549	KAE8305098.1	TNJ29541.1	
OG0003550	KAE8305100.1	TNJ29587.1	
OG0003551	KAE8305105.1	TNJ27671.1	
OG0003552	KAE8305106.1	TNJ27672.1	
OG0003553	KAE8305109.1	TNJ27675.1	
OG0003554	KAE8305119.1	TNJ27689.1	
OG0003555	KAE8305124.1	TNJ27693.1	
OG0003556	KAE8305126.1	TNJ27696.1	
OG0003557	KAE8305128.1	TNJ27692.1	
OG0003558	KAE8305136.1	TNJ27705.1	
OG0003559	KAE8305138.1	TNJ27708.1	
OG0003560	KAE8305140.1	TNJ27710.1	
OG0003561	KAE8305141.1	TNJ27711.1	
OG0003562	KAE8305142.1	TNJ27712.1	
OG0003563	KAE8305146.1	TNJ27713.1	
OG0003564	KAE8305148.1	TNJ27722.1	
OG0003565	KAE8305153.1	TNJ27717.1	
OG0003566	KAE8305154.1	TNJ27716.1	
OG0003567	KAE8305156.1	TNJ27715.1	
OG0003568	KAE8305158.1	TNJ27728.1	
OG0003569	KAE8305159.1	TNJ27729.1	
OG0003570	KAE8305161.1	TNJ28248.1	
OG0003571	KAE8305164.1	TNJ28073.1	
OG0003572	KAE8305172.1	TNJ28244.1	
OG0003573	KAE8305174.1	TNJ28240.1	
OG0003574	KAE8305175.1	TNJ28236.1	
OG0003575	KAE8305176.1	TNJ28237.1	
OG0003576	KAE8305178.1	TNJ28239.1	
OG0003577	KAE8305181.1		KAH0577666.1
OG0003578	KAE8305196.1	TNJ28226.1	
OG0003579	KAE8305197.1	TNJ28227.1	
OG0003580	KAE8305205.1	TNJ28164.1	
OG0003581	KAE8305209.1	TNJ27917.1	
OG0003582	KAE8305214.1	TNJ29162.1	
OG0003583	KAE8305216.1	TNJ26281.1	
OG0003584	KAE8305219.1	TNJ29161.1	
OG0003585	KAE8305223.1	TNJ29160.1	
OG0003586	KAE8305225.1	TNJ29159.1	
OG0003587	KAE8305228.1	TNJ29156.1	
OG0003588	KAE8305235.1	TNJ29149.1	
OG0003589	KAE8305238.1	TNJ26702.1	
OG0003590	KAE8305240.1	TNJ26703.1	
OG0003591	KAE8305245.1	TNJ29132.1	
OG0003592	KAE8305251.1	TNJ26971.1	
OG0003593	KAE8305255.1	TNJ29136.1	
OG0003594	KAE8305256.1	TNJ29134.1	
OG0003595	KAE8305257.1	TNJ29133.1	
OG0003596	KAE8305260.1	TNJ29142.1	
OG0003597	KAE8305261.1	TNJ26722.1	
OG0003598	KAE8305269.1	TNJ26814.1	
OG0003599	KAE8305271.1	TNJ26712.1	
OG0003600	KAE8305274.1	TNJ27294.1	
OG0003601	KAE8305276.1	TNJ27275.1	
OG0003602	KAE8305277.1	TNJ27276.1	
OG0003603	KAE8305281.1	TNJ27292.1	
OG0003604	KAE8305285.1	TNJ27274.1	
OG0003605	KAE8305290.1	TNJ27269.1	
OG0003606	KAE8305294.1	TNJ27257.1	
OG0003607	KAE8305298.1	TNJ27258.1	
OG0003608	KAE8305299.1		KAH0575484.1
OG0003609	KAE8305300.1	TNJ27243.1	
OG0003610	KAE8305307.1	TNJ27238.1	
OG0003611	KAE8305311.1	TNJ27879.1	
OG0003612	KAE8305313.1	TNJ27250.1	
OG0003613	KAE8305315.1	TNJ27248.1	
OG0003614	KAE8305321.1	TNJ27253.1	
OG0003615	KAE8305332.1	TNJ29427.1	
OG0003616	KAE8305333.1	TNJ29639.1	
OG0003617	KAE8305334.1	TNJ29632.1	
OG0003618	KAE8305335.1	TNJ29640.1	
OG0003619	KAE8305338.1	TNJ29400.1	
OG0003620	KAE8305342.1	TNJ29397.1	
OG0003621	KAE8305343.1	TNJ29396.1	
OG0003622	KAE8305344.1	TNJ29395.1	
OG0003623	KAE8305346.1	TNJ29393.1	
OG0003624	KAE8305349.1	TNJ29403.1	
OG0003625	KAE8305353.1	TNJ26502.1	
OG0003626	KAE8305354.1	TNJ27388.1	
OG0003627	KAE8305355.1	TNJ27387.1	
OG0003628	KAE8305358.1	TNJ27392.1	
OG0003629	KAE8305360.1	TNJ26569.1	
OG0003630	KAE8305363.1	TNJ26571.1	
OG0003631	KAE8305365.1	TNJ26606.1	
OG0003632	KAE8305368.1	TNJ26600.1	
OG0003633	KAE8305369.1	TNJ26599.1	
OG0003634	KAE8305370.1	TNJ30456.1	
OG0003635	KAE8305372.1	TNJ26597.1	
OG0003636	KAE8305375.1		KAH0575531.1
OG0003637	KAE8305379.1	TNJ26560.1	
OG0003638	KAE8305380.1	TNJ27267.1	
OG0003639	KAE8305382.1	TNJ26565.1	
OG0003640	KAE8305388.1	TNJ26553.1	
OG0003641	KAE8305389.1	TNJ26554.1	
OG0003642	KAE8305400.1	TNJ26550.1	
OG0003643	KAE8305401.1	TNJ26604.1	
OG0003644	KAE8305403.1	TNJ26551.1	
OG0003645	KAE8305409.1	TNJ26615.1	
OG0003646	KAE8305415.1	TNJ26595.1	
OG0003647	KAE8305420.1	TNJ26620.1	
OG0003648	KAE8305421.1	TNJ26498.1	
OG0003649	KAE8305423.1	TNJ26584.1	
OG0003650	KAE8305424.1	TNJ26583.1	
OG0003651	KAE8305425.1	TNJ26581.1	
OG0003652	KAE8305427.1		KAH0577029.1
OG0003653	KAE8305428.1	TNJ29586.1	
OG0003654	KAE8305430.1	TNJ26541.1	
OG0003655	KAE8305431.1	TNJ26542.1	
OG0003656	KAE8305435.1	TNJ26535.1	
OG0003657	KAE8305437.1	TNJ26536.1	
OG0003658	KAE8305439.1	TNJ26537.1	
OG0003659	KAE8305440.1	TNJ26538.1	
OG0003660	KAE8305441.1	TNJ29801.1	
OG0003661	KAE8305442.1	TNJ29306.1	
OG0003662	KAE8305450.1	TNJ26529.1	
OG0003663	KAE8305452.1	TNJ26527.1	
OG0003664	KAE8305458.1	TNJ28979.1	
OG0003665	KAE8305461.1	TNJ29321.1	
OG0003666	KAE8305463.1	TNJ26517.1	
OG0003667	KAE8305464.1	TNJ26518.1	
OG0003668	KAE8305467.1	TNJ27190.1	
OG0003669	KAE8305471.1	TNJ29326.1	
OG0003670	KAE8305474.1	TNJ26524.1	
OG0003671	KAE8305476.1	TNJ26521.1	
OG0003672	KAE8305478.1	TNJ29328.1	
OG0003673	KAE8305479.1	TNJ29329.1	
OG0003674	KAE8305482.1	TNJ29332.1	
OG0003675	KAE8305484.1	TNJ29333.1	
OG0003676	KAE8305485.1	TNJ29334.1	
OG0003677	KAE8305486.1	TNJ26505.1	
OG0003678	KAE8305491.1	TNJ26509.1	
OG0003679	KAE8305493.1	TNJ26512.1	
OG0003680	KAE8305494.1	TNJ26513.1	
OG0003681	KAE8305495.1	TNJ29320.1	
OG0003682	KAE8305498.1	TNJ26525.1	
OG0003683	KAE8305499.1	TNJ26515.1	
OG0003684	KAE8305505.1	TNJ29256.1	
OG0003685	KAE8305507.1	TNJ29301.1	
OG0003686	KAE8305508.1	TNJ29267.1	
OG0003687	KAE8305511.1	TNJ29053.1	
OG0003688	KAE8305517.1	TNJ26510.1	
OG0003689	KAE8305518.1	TNJ29299.1	
OG0003690	KAE8305523.1	TNJ29262.1	
OG0003691	KAE8305524.1	TNJ29261.1	
OG0003692	KAE8305526.1	TNJ29259.1	
OG0003693	KAE8305527.1	TNJ29258.1	
OG0003694	KAE8305529.1	TNJ29302.1	
OG0003695	KAE8305531.1	TNJ29304.1	
OG0003696	KAE8305536.1	TNJ29308.1	
OG0003697	KAE8305537.1	TNJ29309.1	
OG0003698	KAE8305538.1	TNJ29310.1	
OG0003699	KAE8305540.1	TNJ29312.1	
OG0003700	KAE8305541.1	TNJ29313.1	
OG0003701	KAE8305543.1	TNJ29315.1	
OG0003702	KAE8305556.1	TNJ29250.1	
OG0003703	KAE8305559.1	TNJ29284.1	
OG0003704	KAE8305560.1	TNJ29283.1	
OG0003705	KAE8305564.1	TNJ29665.1	
OG0003706	KAE8305567.1	TNJ29276.1	
OG0003707	KAE8305569.1	TNJ29246.1	
OG0003708	KAE8305570.1	TNJ29247.1	
OG0003709	KAE8305572.1	TNJ29277.1	
OG0003710	KAE8305575.1	TNJ29280.1	
OG0003711	KAE8305578.1	TNJ26329.1	
OG0003712	KAE8305581.1	TNJ26309.1	
OG0003713	KAE8305582.1	TNJ26323.1	
OG0003714	KAE8305583.1	TNJ26322.1	
OG0003715	KAE8305584.1	TNJ26321.1	
OG0003716	KAE8305585.1	TNJ26320.1	
OG0003717	KAE8305586.1	TNJ26313.1	
OG0003718	KAE8305590.1	TNJ26318.1	
OG0003719	KAE8305595.1	TNJ26325.1	
OG0003720	KAE8305597.1	TNJ26308.1	
OG0003721	KAE8305606.1	TNJ26305.1	
OG0003722	KAE8305607.1	TNJ26304.1	
OG0003723	KAE8305611.1	TNJ26300.1	
OG0003724	KAE8305612.1	TNJ26299.1	
OG0003725	KAE8305613.1	TNJ29298.1	
OG0003726	KAE8305614.1	TNJ26298.1	
OG0003727	KAE8305615.1	TNJ26297.1	
OG0003728	KAE8305616.1	TNJ26296.1	
OG0003729	KAE8305617.1	TNJ26295.1	
OG0003730	KAE8305618.1, KAE8305884.1		
OG0003731	KAE8305619.1	TNJ26294.1	
OG0003732	KAE8305620.1	TNJ26293.1	
OG0003733	KAE8305621.1	TNJ26292.1	
OG0003734	KAE8305627.1	TNJ26284.1	
OG0003735	KAE8305628.1	TNJ29535.1	
OG0003736	KAE8305630.1	TNJ26282.1	
OG0003737	KAE8305638.1	TNJ26274.1	
OG0003738	KAE8305640.1	TNJ26272.1	
OG0003739	KAE8305641.1	TNJ26261.1	
OG0003740	KAE8305651.1	TNJ26266.1	
OG0003741	KAE8305655.1	TNJ26312.1	
OG0003742	KAE8305656.1	TNJ26249.1	
OG0003743	KAE8305657.1	TNJ26248.1	
OG0003744	KAE8305659.1	TNJ26247.1	
OG0003745	KAE8305660.1	TNJ26246.1	
OG0003746	KAE8305662.1	TNJ26245.1	
OG0003747	KAE8305666.1	TNJ26256.1	
OG0003748	KAE8305667.1	TNJ26255.1	
OG0003749	KAE8305670.1	TNJ26258.1	
OG0003750	KAE8305671.1	TNJ26250.1	
OG0003751	KAE8305673.1	TNJ26205.1	
OG0003752	KAE8305679.1	TNJ26252.1	
OG0003753	KAE8305685.1, KAE8305699.1		
OG0003754	KAE8305686.1, KAE8305701.1		
OG0003755	KAE8305687.1, KAE8305702.1		
OG0003756	KAE8305688.1, KAE8305703.1		
OG0003757	KAE8305713.1	TNJ27780.1	
OG0003758	KAE8305718.1	TNJ26220.1	
OG0003759	KAE8305721.1	TNJ26211.1	
OG0003760	KAE8305724.1	TNJ26209.1	
OG0003761	KAE8305725.1	TNJ28462.1	
OG0003762	KAE8305730.1	TNJ27767.1	
OG0003763	KAE8305731.1	TNJ27176.1	
OG0003764	KAE8305737.1	TNJ26207.1	
OG0003765	KAE8305738.1	TNJ27768.1	
OG0003766	KAE8305739.1	TNJ27769.1	
OG0003767	KAE8305740.1	TNJ27770.1	
OG0003768	KAE8305741.1	TNJ27771.1	
OG0003769	KAE8305743.1	TNJ27760.1	
OG0003770	KAE8305745.1	TNJ27761.1	
OG0003771	KAE8305746.1	TNJ27766.1	
OG0003772	KAE8305747.1	TNJ27775.1	
OG0003773	KAE8305748.1		KAH0571356.1
OG0003774	KAE8305750.1	TNJ27773.1	
OG0003775	KAE8305754.1	TNJ27758.1	
OG0003776	KAE8305757.1	TNJ27755.1	
OG0003777	KAE8305758.1	TNJ27763.1	
OG0003778	KAE8305759.1	TNJ27764.1	
OG0003779	KAE8305761.1	TNJ27765.1	
OG0003780	KAE8305768.1	TNJ27723.1	
OG0003781	KAE8305775.1	TNJ27750.1	
OG0003782	KAE8305779.1	TNJ27999.1	
OG0003783	KAE8305784.1	TNJ28061.1	
OG0003784	KAE8305786.1	TNJ28063.1	
OG0003785	KAE8305793.1	TNJ28331.1	
OG0003786	KAE8305797.1	TNJ28075.1	
OG0003787	KAE8305799.1		KAH0571915.1
OG0003788	KAE8305801.1	TNJ27733.1	
OG0003789	KAE8305818.1	TNJ27724.1	
OG0003790	KAE8305819.1	TNJ27743.1	
OG0003791	KAE8305824.1	TNJ28312.1	
OG0003792	KAE8305825.1	TNJ28313.1	
OG0003793	KAE8305826.1	TNJ28314.1	
OG0003794	KAE8305828.1	TNJ30111.1	
OG0003795	KAE8305830.1	TNJ28307.1	
OG0003796	KAE8305834.1	TNJ28058.1	
OG0003797	KAE8305836.1	TNJ29058.1	
OG0003798	KAE8305838.1	TNJ28318.1	
OG0003799	KAE8305839.1	TNJ28319.1	
OG0003800	KAE8305846.1	TNJ28322.1	
OG0003801	KAE8305851.1	TNJ28366.1	
OG0003802	KAE8305854.1	TNJ28369.1	
OG0003803	KAE8305857.1	TNJ28372.1	
OG0003804	KAE8305859.1	TNJ28348.1	
OG0003805	KAE8305860.1	TNJ28347.1	
OG0003806	KAE8305869.1	TNJ28340.1	
OG0003807	KAE8305870.1	TNJ28339.1	
OG0003808	KAE8305871.1	TNJ28338.1	
OG0003809	KAE8305877.1	TNJ28057.1	
OG0003810	KAE8305886.1	TNJ28050.1	
OG0003811	KAE8305888.1	TNJ28048.1	
